ticket_id|alarm|started_ts|ended_ts|solved_by|src_system|site_visit|priority
T_0029360|50032482|2018-12-10 17:51:55|10-12-2018 18.49.36|team90|OP2|0|3
T_0029361|50007967|2018-12-16 09:45:09||team56|OP1|0|2
T_0029362|50001433|2018-10-16 22:06:13|16-10-2018 22.47.57|team48|OP2|0|2
T_0029363|50028157|2018-06-25 08:03:31|25-06-2018 08.44.52|team30|OP2|1|3
T_0029364|50015499|2018-03-28 22:52:12|28/03/2018 23:45:25|team68|OP1|0|1
T_0029365|50013953|2018-12-02 00:18:59|02/12/2018 00:56:01|team90|OP1|0|2
T_0029366|50046431|2018-09-13 01:48:22|13-09-2018 02.28.06|team90|OP2|0|1
T_0029367|50000683|2018-12-23 12:19:24|23/12/2018 13:16:58|team28|OP1|0|3
T_0029368|50008674|2018-03-04 03:19:24|04-03-2018 04.00.21|team68|OP2|0|2
T_0029369|50030360|2018-11-05 16:26:51|05-11-2018 16.57.07|team28|OP2|0|3
T_0029370|50038077|2018-04-11 08:36:47|11-04-2018 09.19.04|team48|OP2|0|3
T_0029371|50005950|2018-07-20 13:00:05|20-07-2018 13.56.30|team78|OP2|0|1
T_0029372|50032381|2018-06-27 11:37:51|27-06-2018 12.22.33|team33|OP2|0|1
T_0029373|50034538|2018-08-03 13:14:03|03-08-2018 14.13.49|team34|OP2|0|3
T_0029374|50030890|2018-12-27 02:54:56|27-12-2018 03.32.22|team90|OP2|0|2
T_0029375|50012241|2018-01-27 01:40:57|27-01-2018 02.30.24|team78|OP2|0|2
T_0029376|50034457|2018-07-03 21:53:05|03/07/2018 22:31:55|team78|OP1|0|2
T_0029377|50046947|2018-04-09 09:27:52|09/04/2018 10:01:07|team30|OP1|1|3
T_0029378|50024358|2018-07-08 03:13:41|08/07/2018 04:12:31|team78|OP1|0|3
T_0029379|50003159|2018-03-05 23:39:13||team78|OP1|1|3
T_0029380|50031298|2018-02-13 22:30:51|13-02-2018 23.15.27|team28|OP2|0|2
T_0029381|50039517|2018-07-01 10:13:19|01/07/2018 11:12:13|team90|OP1|1|3
T_0029382|50036262|2018-02-13 11:06:17|13-02-2018 11.47.32|team68|OP2|0|3
T_0029383|50018420|2018-10-30 05:41:47|30-10-2018 06.39.51|team78|OP2|0|2
T_0029384|50024591|2018-02-13 06:23:21|13/02/2018 07:10:13|team68|OP1|0|2
T_0029385|50000512|2018-06-30 06:04:44|30/06/2018 06:57:56|team28|OP1|0|3
T_0029386|50022191|2018-09-14 06:42:55|14/09/2018 07:34:12|team68|OP1|0|3
T_0029387|50028109|2018-05-08 10:34:09|08/05/2018 11:31:58|team28|OP1|0|2
T_0029388|50038616|2018-12-04 14:13:32|04/12/2018 14:56:09|team78|OP1|1|3
T_0029389|50043535|2018-10-03 09:25:58|03-10-2018 10.19.15|team90|OP2|0|3
T_0029390|50043222|2018-10-29 05:26:14|29-10-2018 06.07.17|team48|OP2|0|3
T_0029391|50005569|2018-02-24 18:14:15|24/02/2018 19:13:12|team56|OP1|0|3
T_0029392|50017881|2018-09-08 23:33:54||team78|OP1|0|3
T_0029393|50024454|2018-02-21 06:26:12|21/02/2018 07:21:05|team48|OP1|0|2
T_0029394|50049933|2018-05-20 00:02:39|20/05/2018 00:47:42|team28|OP1|0|3
T_0029395|50042334|2018-12-08 03:53:52|08-12-2018 04.49.14|team30|OP2|1|3
T_0029396|50018954|2018-12-01 04:05:14||team90|OP2|0|3
T_0029397|50033580|2018-08-22 14:53:28||team68|OP1|1|3
T_0029398|50044790|2018-06-28 16:14:56|28-06-2018 16.52.11|team30|OP2|0|3
T_0029399|50024498|2018-06-12 10:31:20|12-06-2018 11.18.34|team78|OP2|1|3
T_0029400|50047294|2018-12-13 01:02:20|13-12-2018 01.45.26|team78|OP2|0|3
T_0029401|50008793|2018-06-29 22:15:18|29/06/2018 22:49:52|team34|OP1|0|2
T_0029402|50028572|2018-01-09 12:30:43|09/01/2018 13:01:37|team33|OP1|0|2
T_0029403|50001438|2018-02-20 14:28:42|20-02-2018 15.09.38|team90|OP2|0|2
T_0029404|50031955|2018-06-25 23:51:24|26/06/2018 00:24:32|team56|OP1|0|2
T_0029405|50029158|2018-04-07 13:14:28|07/04/2018 14:00:25|team33|OP1|0|3
T_0029406|50011664|2018-06-06 20:54:21|06-06-2018 21.40.36|team48|OP2|0|1
T_0029407|50027465|2018-06-15 16:27:15|15-06-2018 17.26.08|team34|OP2|1|3
T_0029408|50014318|2018-02-22 22:12:47|22-02-2018 22.50.35|team28|OP2|0|3
T_0029409|50048642|2018-08-12 04:43:52|12-08-2018 05.16.41|team90|OP2|0|1
T_0029410|50006558|2018-07-22 18:42:15|22-07-2018 19.17.37|team68|OP2|0|3
T_0029411|50022929|2018-02-27 05:11:32||team28|OP2|0|2
T_0029412|50044501|2018-09-16 12:22:09|16/09/2018 13:01:04|team30|OP1|0|2
T_0029413|50027404|2018-02-15 09:40:14|15-02-2018 10.14.37|team30|OP2|0|2
T_0029414|50002689|2018-09-01 12:29:28|01-09-2018 13.09.35|team33|OP2|0|2
T_0029415|50014584|2018-11-14 03:27:52|14-11-2018 04.17.09|team56|OP2|0|2
T_0029416|50047777|2018-07-04 10:28:46|04/07/2018 11:06:36|team90|OP1|1|3
T_0029417|50020897|2018-05-16 07:05:58|16-05-2018 08.01.10|team30|OP2|0|3
T_0029418|50023510|2018-12-03 00:16:38|03/12/2018 00:49:29|team78|OP1|0|3
T_0029419|50018003|2018-03-13 16:40:59|13-03-2018 17.12.06|team48|OP2|0|2
T_0029420|50034293|2018-02-06 10:35:15|06-02-2018 11.13.13|team28|OP2|0|3
T_0029421|50047201|2018-11-18 10:13:38|18-11-2018 10.58.16|team68|OP2|0|2
T_0029422|50033532|2018-01-19 05:02:03|19/01/2018 05:45:54|team30|OP1|0|2
T_0029423|50038701|2018-12-31 00:50:15|31/12/2018 01:27:16|team56|OP1|0|2
T_0029424|50019096|2018-12-30 14:57:13|30/12/2018 15:51:27|team78|OP1|0|2
T_0029425|50010480|2018-09-22 02:09:32|22/09/2018 02:45:53|team30|OP1|1|3
T_0029426|50029745|2018-05-03 13:35:30|03/05/2018 14:28:38|team30|OP1|0|3
T_0029427|50002632|2018-04-03 01:20:55|03/04/2018 02:08:08|team34|OP1|0|3
T_0029428|50013294|2018-09-13 02:38:13|13-09-2018 03.08.46|team30|OP2|0|2
T_0029429|50032713|2018-08-24 05:53:06|24-08-2018 06.26.53|team78|OP2|0|1
T_0029430|50043223|2018-10-20 21:04:37|20-10-2018 22.02.13|team28|OP2|0|2
T_0029431|50042213|2018-10-14 06:36:53|14-10-2018 07.16.40|team34|OP2|0|1
T_0029432|50028133|2018-08-20 16:36:00|20-08-2018 17.07.30|team56|OP2|0|2
T_0029433|50023822|2018-03-27 05:31:00|27-03-2018 06.12.25|team28|OP2|0|3
T_0029434|50011781|2018-05-01 04:27:28|01-05-2018 04.58.45|team68|OP2|0|1
T_0029435|50032558|2018-02-18 04:53:02|18/02/2018 05:50:48|team90|OP1|0|2
T_0029436|50031618|2018-09-23 07:44:34||team28|OP2|0|1
T_0029437|50047574|2018-07-01 04:44:49|01/07/2018 05:17:39|team48|OP1|1|3
T_0029438|50048467|2018-03-10 11:41:27|10/03/2018 12:37:04|team28|OP1|0|2
T_0029439|50010831|2018-11-06 17:03:17|06/11/2018 17:51:36|team33|OP1|0|2
T_0029440|50028308|2018-12-04 09:47:12||team33|OP2|0|1
T_0029441|50023843|2018-11-09 09:52:19|09/11/2018 10:26:02|team34|OP1|1|3
T_0029442|50026586|2018-10-04 19:18:04|04-10-2018 19.56.00|team90|OP2|0|3
T_0029443|50027436|2018-09-01 15:49:52|01-09-2018 16.41.27|team56|OP2|1|3
T_0029444|50011819|2018-06-18 06:09:29||team48|OP1|0|2
T_0029445|50017139|2018-10-20 08:53:48|20-10-2018 09.42.38|team90|OP2|0|1
T_0029446|50018274|2018-03-17 08:56:00|17-03-2018 09.36.43|team90|OP2|1|3
T_0029447|50034897|2018-04-16 14:24:16|16-04-2018 15.21.14|team90|OP2|0|1
T_0029448|50048112|2018-11-27 17:17:15|27-11-2018 18.05.20|team33|OP2|0|1
T_0029449|50042557|2018-06-07 18:38:02|07-06-2018 19.12.55|team30|OP2|0|3
T_0029450|50046868|2018-11-02 07:25:14|02-11-2018 08.12.01|team33|OP2|0|2
T_0029451|50031246|2018-01-16 08:17:27|16-01-2018 09.15.43|team56|OP2|0|2
T_0029452|50006823|2018-01-29 15:45:38|29-01-2018 16.18.31|team30|OP2|0|1
T_0029453|50008703|2018-05-29 19:35:27|29/05/2018 20:15:37|team68|OP1|0|2
T_0029454|50025816|2018-01-17 18:03:49||team68|OP1|1|3
T_0029455|50002699|2018-01-08 05:11:16||team34|OP1|0|1
T_0029456|50049630|2018-12-17 02:17:59|17-12-2018 03.17.21|team90|OP2|0|3
T_0029457|50003488|2018-09-09 03:54:18|09/09/2018 04:50:09|team30|OP1|0|3
T_0029458|50032702|2018-11-29 02:21:08|29-11-2018 03.18.22|team33|OP2|0|3
T_0029459|50002548|2018-10-19 03:40:31|19/10/2018 04:23:41|team28|OP1|0|2
T_0029460|50007088|2018-08-17 19:45:10|17/08/2018 20:18:23|team56|OP1|0|3
T_0029461|50034721|2018-05-21 17:19:26|21-05-2018 18.18.08|team56|OP2|0|3
T_0029462|50008227|2018-05-11 13:12:05|11-05-2018 14.12.03|team48|OP2|0|2
T_0029463|50045944|2018-11-15 22:38:58|15-11-2018 23.10.00|team48|OP2|1|3
T_0029464|50008429|2018-11-18 02:04:57|18/11/2018 02:36:21|team33|OP1|1|3
T_0029465|50006279|2018-12-29 20:27:23||team90|OP1|1|3
T_0029466|50004846|2018-09-08 15:39:41||team28|OP1|0|2
T_0029467|50028288|2018-04-02 21:12:47|02/04/2018 21:56:25|team68|OP1|0|2
T_0029468|50012025|2018-12-26 11:10:03|26-12-2018 11.43.39|team48|OP2|0|3
T_0029469|50037027|2018-10-23 07:29:39|23/10/2018 08:06:48|team78|OP1|0|3
T_0029470|50020755|2018-01-03 12:27:01|03/01/2018 12:57:14|team90|OP1|1|3
T_0029471|50005128|2018-06-12 21:45:47|12/06/2018 22:39:08|team48|OP1|0|3
T_0029472|50035346|2018-07-08 21:55:29|08/07/2018 22:30:42|team78|OP1|0|3
T_0029473|50002472|2018-02-09 15:06:02||team30|OP2|0|2
T_0029474|50035936|2018-03-20 01:42:02|20-03-2018 02.31.00|team34|OP2|0|2
T_0029475|50020911|2018-08-04 14:38:34|04/08/2018 15:26:37|team30|OP1|0|2
T_0029476|50046101|2018-01-04 05:25:20|04-01-2018 06.23.54|team56|OP2|1|3
T_0029477|50016791|2018-06-17 19:55:29|17-06-2018 20.48.27|team90|OP2|1|3
T_0029478|50023267|2018-03-29 17:17:33|29/03/2018 17:57:27|team90|OP1|0|2
T_0029479|50047985|2018-10-05 02:33:33|05/10/2018 03:27:13|team56|OP1|1|3
T_0029480|50002365|2018-07-28 23:01:30|28/07/2018 23:36:44|team78|OP1|1|3
T_0029481|50030094|2018-06-03 08:41:39|03-06-2018 09.35.21|team48|OP2|0|2
T_0029482|50047225|2018-09-10 17:11:00|10/09/2018 18:03:51|team33|OP1|0|2
T_0029483|50042763|2018-04-18 05:08:15|18-04-2018 05.42.46|team48|OP2|0|3
T_0029484|50030619|2018-02-06 03:30:30|06-02-2018 04.30.20|team78|OP2|0|2
T_0029485|50020588|2018-11-17 21:54:38|17/11/2018 22:30:17|team90|OP1|1|3
T_0029486|50026491|2018-06-09 05:33:09|09-06-2018 06.26.48|team68|OP2|0|1
T_0029487|50044262|2018-08-23 05:52:48|23-08-2018 06.49.44|team33|OP2|0|3
T_0029488|50031282|2018-09-14 20:41:16|14-09-2018 21.22.40|team33|OP2|1|3
T_0029489|50045968|2018-06-21 08:50:24|21-06-2018 09.42.18|team33|OP2|0|1
T_0029490|50009503|2018-05-24 19:17:54|24-05-2018 20.15.45|team28|OP2|0|2
T_0029491|50049190|2018-06-24 03:08:50|24/06/2018 04:08:19|team68|OP1|0|2
T_0029492|50028221|2018-05-28 23:22:06|29/05/2018 00:19:29|team34|OP1|0|3
T_0029493|50012669|2018-03-25 19:49:36|25/03/2018 20:29:58|team68|OP1|0|2
T_0029494|50037124|2018-08-28 06:34:47|28-08-2018 07.30.24|team33|OP2|0|1
T_0029495|50006153|2018-11-03 21:21:10|03/11/2018 22:11:38|team68|OP1|1|3
T_0029496|50015596|2018-04-15 00:29:41|15-04-2018 01.06.20|team68|OP2|0|3
T_0029497|50038680|2018-02-22 18:19:27|22-02-2018 18.58.07|team90|OP2|0|2
T_0029498|50004354|2018-04-12 06:16:14|12-04-2018 06.57.33|team30|OP2|0|2
T_0029499|50034012|2018-01-19 04:16:11||team34|OP1|0|1
T_0029500|50041416|2018-12-02 15:41:16|02-12-2018 16.30.17|team68|OP2|0|2
T_0029501|50009924|2018-07-12 10:21:39|12/07/2018 11:12:27|team28|OP1|1|3
T_0029502|50012979|2018-11-19 14:19:37|19/11/2018 14:49:44|team28|OP1|1|3
T_0029503|50047658|2018-07-19 00:38:00||team33|OP1|0|3
T_0029504|50038460|2018-02-25 14:04:22|25-02-2018 15.03.49|team56|OP2|1|3
T_0029505|50043067|2018-01-12 06:16:12|12/01/2018 06:57:24|team34|OP1|0|2
T_0029506|50032477|2018-04-05 15:45:21|05/04/2018 16:34:07|team56|OP1|0|2
T_0029507|50032497|2018-04-05 03:44:50||team56|OP1|1|3
T_0029508|50045195|2018-06-23 19:58:57|23-06-2018 20.34.39|team30|OP2|0|1
T_0029509|50034090|2018-06-24 01:40:20|24/06/2018 02:12:13|team34|OP1|0|2
T_0029510|50010100|2018-11-04 11:31:25|04/11/2018 12:01:54|team90|OP1|0|3
T_0029511|50044983|2018-07-31 08:10:41|31-07-2018 08.50.47|team78|OP2|0|2
T_0029512|50001674|2018-11-02 12:49:21|02-11-2018 13.31.23|team90|OP2|0|3
T_0029513|50014578|2018-08-05 11:03:52|05-08-2018 11.55.09|team33|OP2|0|2
T_0029514|50028290|2018-01-01 09:55:07|01/01/2018 10:34:39|team68|OP1|0|2
T_0029515|50004154|2018-04-16 01:01:27|16/04/2018 01:42:29|team30|OP1|0|3
T_0029516|50006345|2018-10-06 16:37:10|06-10-2018 17.20.29|team28|OP2|0|3
T_0029517|50039699|2018-08-14 20:42:37|14/08/2018 21:29:29|team34|OP1|0|2
T_0029518|50007732|2018-03-28 13:43:23|28-03-2018 14.23.15|team30|OP2|1|3
T_0029519|50017262|2018-06-18 12:13:06|18-06-2018 12.50.16|team30|OP2|0|2
T_0029520|50004542|2018-04-06 15:05:07|06-04-2018 15.41.42|team28|OP2|0|2
T_0029521|50003490|2018-01-16 21:11:40|16/01/2018 22:04:47|team33|OP1|0|2
T_0029522|50020359|2018-10-05 16:49:33||team28|OP2|0|2
T_0029523|50010955|2018-03-29 23:02:43|29-03-2018 23.40.13|team68|OP2|1|3
T_0029524|50013761|2018-10-19 03:00:06|19-10-2018 03.53.29|team34|OP2|0|3
T_0029525|50009078|2018-07-09 05:25:50|09/07/2018 06:01:12|team78|OP1|1|3
T_0029526|50045539|2018-07-16 21:33:03|16-07-2018 22.27.49|team56|OP2|0|3
T_0029527|50005199|2018-08-10 23:25:19|11-08-2018 00.07.08|team78|OP2|0|2
T_0029528|50016780|2018-08-08 16:58:52|08-08-2018 17.36.21|team28|OP2|1|3
T_0029529|50026867|2018-05-06 13:33:58|06-05-2018 14.30.09|team33|OP2|0|3
T_0029530|50031026|2018-04-16 02:09:31|16/04/2018 02:41:35|team90|OP1|0|2
T_0029531|50048071|2018-06-29 11:21:56|29-06-2018 12.13.49|team30|OP2|0|3
T_0029532|50022614|2018-12-31 11:18:55|31/12/2018 12:17:14|team30|OP1|1|3
T_0029533|50027102|2018-05-02 12:51:32|02/05/2018 13:38:29|team33|OP1|1|3
T_0029534|50049488|2018-06-03 00:29:35|03/06/2018 01:27:21|team48|OP1|1|3
T_0029535|50028823|2018-06-06 14:02:48|06/06/2018 14:58:18|team90|OP1|0|1
T_0029536|50028415|2018-06-27 20:53:11|27/06/2018 21:24:33|team30|OP1|0|2
T_0029537|50033393|2018-01-26 13:05:15|26/01/2018 13:49:21|team28|OP1|0|1
T_0029538|50022398|2018-02-19 01:20:32||team48|OP2|0|2
T_0029539|50042060|2018-09-15 13:34:33|15-09-2018 14.12.54|team68|OP2|1|3
T_0029540|50015475|2018-11-15 10:08:02||team28|OP1|1|3
T_0029541|50042974|2018-01-02 04:37:58||team68|OP2|0|3
T_0029542|50009946|2018-10-18 17:37:57|18-10-2018 18.23.01|team30|OP2|0|2
T_0029543|50035217|2018-04-29 17:17:07|29/04/2018 17:50:37|team78|OP1|0|2
T_0029544|50015624|2018-10-12 05:22:57|12/10/2018 06:07:44|team33|OP1|1|3
T_0029545|50044299|2018-12-21 05:38:45|21/12/2018 06:38:30|team28|OP1|0|2
T_0029546|50030223|2018-06-27 18:21:06|27/06/2018 19:03:04|team90|OP1|0|2
T_0029547|50001913|2018-06-24 23:02:20|24-06-2018 23.34.55|team48|OP2|0|2
T_0029548|50027082|2018-11-29 12:15:56|29/11/2018 13:13:13|team78|OP1|0|2
T_0029549|50039243|2018-02-12 10:40:42|12/02/2018 11:31:58|team56|OP1|0|3
T_0029550|50014045|2018-11-29 00:57:37|29-11-2018 01.38.41|team33|OP2|0|3
T_0029551|50000703|2018-07-12 11:13:02|12/07/2018 11:52:27|team90|OP1|0|2
T_0029552|50003958|2018-10-22 08:34:00||team30|OP2|1|3
T_0029553|50002267|2018-01-17 00:24:31||team90|OP1|0|3
T_0029554|50024074|2018-01-03 12:12:22|03-01-2018 13.07.31|team56|OP2|0|3
T_0029555|50035959|2018-10-13 03:10:16|13-10-2018 03.54.17|team68|OP2|0|2
T_0029556|50021773|2018-11-14 03:55:06|14-11-2018 04.39.36|team48|OP2|0|2
T_0029557|50045380|2018-03-30 01:41:35|30-03-2018 02.18.22|team33|OP2|0|2
T_0029558|50008799|2018-06-13 21:44:11|13-06-2018 22.20.16|team56|OP2|0|2
T_0029559|50041587|2018-09-27 02:53:47|27-09-2018 03.33.33|team56|OP2|1|3
T_0029560|50008376|2018-12-27 04:01:45|27/12/2018 04:58:26|team33|OP1|0|1
T_0029561|50002498|2018-11-18 23:00:16|18/11/2018 23:41:27|team30|OP1|0|3
T_0029562|50010197|2018-08-30 00:28:15|30-08-2018 01.03.33|team68|OP2|0|3
T_0029563|50002716|2018-08-29 02:09:25|29/08/2018 02:45:01|team56|OP1|0|3
T_0029564|50017337|2018-01-15 13:03:41||team68|OP1|1|3
T_0029565|50048622|2018-10-16 08:50:16||team33|OP1|0|2
T_0029566|50018120|2018-11-18 00:57:29|18/11/2018 01:33:01|team30|OP1|0|3
T_0029567|50029009|2018-08-16 09:54:36|16-08-2018 10.29.40|team90|OP2|0|3
T_0029568|50015715|2018-06-12 09:16:09|12/06/2018 10:00:14|team56|OP1|0|3
T_0029569|50032424|2018-08-11 16:01:19|11/08/2018 16:39:43|team48|OP1|0|2
T_0029570|50040309|2018-05-29 15:16:35||team48|OP2|0|3
T_0029571|50038580|2018-04-05 16:52:48||team33|OP2|0|2
T_0029572|50035006|2018-09-10 06:22:58|10-09-2018 07.12.49|team34|OP2|0|2
T_0029573|50006256|2018-06-23 20:39:06|23-06-2018 21.12.27|team78|OP2|0|3
T_0029574|50030217|2018-01-05 11:52:23|05/01/2018 12:52:02|team68|OP1|0|2
T_0029575|50031196|2018-01-14 01:21:19|14-01-2018 02.03.08|team33|OP2|1|3
T_0029576|50041966|2018-10-13 04:17:56|13/10/2018 04:48:45|team48|OP1|0|2
T_0029577|50024947|2018-04-30 01:37:03|30-04-2018 02.33.18|team34|OP2|0|3
T_0029578|50007933|2018-03-02 15:23:58|02/03/2018 16:05:31|team78|OP1|0|3
T_0029579|50025725|2018-06-23 04:58:15|23/06/2018 05:47:52|team34|OP1|0|3
T_0029580|50034676|2018-07-28 07:10:04|28-07-2018 07.58.19|team34|OP2|0|1
T_0029581|50037846|2018-05-08 03:06:20|08/05/2018 03:36:34|team48|OP1|1|3
T_0029582|50021128|2018-08-06 22:36:52|06-08-2018 23.08.16|team30|OP2|0|1
T_0029583|50005325|2018-05-29 15:13:39|29-05-2018 15.55.40|team56|OP2|0|2
T_0029584|50004308|2018-02-22 17:04:27|22/02/2018 18:00:16|team56|OP1|0|3
T_0029585|50014604|2018-09-21 08:19:59|21/09/2018 08:51:43|team28|OP1|1|3
T_0029586|50012506|2018-02-09 08:15:12|09-02-2018 08.54.55|team30|OP2|0|1
T_0029587|50001255|2018-08-18 08:46:39|18/08/2018 09:45:50|team33|OP1|1|3
T_0029588|50037175|2018-08-11 05:37:33|11/08/2018 06:21:17|team48|OP1|1|3
T_0029589|50042397|2018-12-26 21:24:34|26-12-2018 22.18.51|team34|OP2|0|1
T_0029590|50026300|2018-05-07 18:26:12|07-05-2018 19.02.59|team90|OP2|0|3
T_0029591|50004773|2018-12-25 15:03:33|25-12-2018 15.36.51|team90|OP2|0|3
T_0029592|50037654|2018-10-31 14:17:11||team68|OP1|0|1
T_0029593|50032930|2018-09-30 15:07:39|30/09/2018 15:52:09|team34|OP1|0|1
T_0029594|50035004|2018-10-30 21:19:54|30-10-2018 22.14.00|team56|OP2|0|3
T_0029595|50011071|2018-10-25 16:18:04|25/10/2018 17:10:27|team90|OP1|1|3
T_0029596|50023692|2018-06-22 21:01:22|22/06/2018 21:45:43|team28|OP1|0|3
T_0029597|50015371|2018-08-28 12:52:29|28/08/2018 13:39:16|team68|OP1|0|1
T_0029598|50030636|2018-09-07 05:35:17|07-09-2018 06.34.28|team34|OP2|0|2
T_0029599|50037380|2018-06-14 08:30:27|14/06/2018 09:22:48|team30|OP1|0|2
T_0029600|50042463|2018-07-29 11:59:36|29-07-2018 12.32.47|team28|OP2|0|3
T_0029601|50007550|2018-04-28 10:54:18|28-04-2018 11.39.06|team28|OP2|1|3
T_0029602|50047757|2018-06-15 00:45:33|15/06/2018 01:22:58|team28|OP1|0|2
T_0029603|50035886|2018-05-09 14:51:38|09-05-2018 15.33.00|team33|OP2|1|3
T_0029604|50029364|2018-10-10 20:31:44|10/10/2018 21:12:48|team34|OP1|1|3
T_0029605|50023862|2018-05-10 05:02:44|10/05/2018 05:36:43|team68|OP1|1|3
T_0029606|50017518|2018-01-28 23:46:35|29/01/2018 00:33:44|team68|OP1|0|1
T_0029607|50022072|2018-06-18 10:12:03|18-06-2018 11.11.00|team56|OP2|0|2
T_0029608|50015123|2018-09-24 19:47:59|24-09-2018 20.35.46|team78|OP2|0|2
T_0029609|50031041|2018-04-11 05:05:27|11/04/2018 05:39:50|team34|OP1|0|3
T_0029610|50009425|2018-08-30 22:49:12|30-08-2018 23.25.07|team78|OP2|0|3
T_0029611|50036309|2018-12-23 03:24:12||team28|OP1|1|3
T_0029612|50002984|2018-11-24 03:55:24|24-11-2018 04.49.40|team68|OP2|0|2
T_0029613|50007001|2018-11-20 13:10:09|20/11/2018 14:09:44|team78|OP1|0|3
T_0029614|50031165|2018-02-07 20:22:47|07/02/2018 20:57:29|team33|OP1|0|1
T_0029615|50003115|2018-10-25 01:28:33|25-10-2018 02.16.55|team33|OP2|0|1
T_0029616|50011011|2018-01-03 18:37:15|03/01/2018 19:16:15|team33|OP1|0|2
T_0029617|50003946|2018-01-03 15:00:46|03/01/2018 15:38:45|team33|OP1|0|3
T_0029618|50040419|2018-07-19 20:20:38|19-07-2018 21.16.18|team78|OP2|0|3
T_0029619|50037535|2018-10-28 16:00:52||team90|OP2|0|2
T_0029620|50034818|2018-03-04 01:19:07|04/03/2018 01:55:52|team33|OP1|0|3
T_0029621|50032413|2018-09-12 16:20:00|12-09-2018 17.03.16|team56|OP2|0|3
T_0029622|50017735|2018-05-26 20:16:27||team33|OP2|0|1
T_0029623|50024671|2018-08-24 16:07:12|24-08-2018 16.47.49|team78|OP2|0|3
T_0029624|50024299|2018-07-18 12:56:30||team33|OP2|0|3
T_0029625|50033022|2018-07-13 09:40:57|13-07-2018 10.33.32|team33|OP2|1|3
T_0029626|50031248|2018-08-11 21:45:46|11-08-2018 22.31.35|team68|OP2|0|2
T_0029627|50022589|2018-12-07 00:35:06||team28|OP2|1|3
T_0029628|50045575|2018-11-18 21:48:30|18-11-2018 22.25.46|team90|OP2|1|3
T_0029629|50028263|2018-06-20 14:57:25|20-06-2018 15.51.06|team33|OP2|1|3
T_0029630|50039116|2018-03-21 18:52:38|21/03/2018 19:34:08|team30|OP1|0|2
T_0029631|50012937|2018-06-22 05:31:42|22/06/2018 06:21:23|team48|OP1|0|3
T_0029632|50042710|2018-05-14 02:05:21|14-05-2018 02.35.28|team28|OP2|0|1
T_0029633|50031859|2018-11-21 16:06:10|21/11/2018 16:51:22|team78|OP1|0|2
T_0029634|50041724|2018-11-30 06:41:03||team90|OP2|0|3
T_0029635|50013953|2018-12-02 00:55:25|02-12-2018 01.28.24|team78|OP2|0|2
T_0029636|50005866|2018-04-24 16:41:01|24-04-2018 17.36.35|team56|OP2|0|2
T_0029637|50013789|2018-03-11 23:29:46|12/03/2018 00:15:43|team56|OP1|1|3
T_0029638|50028804|2018-01-09 12:05:02|09/01/2018 12:45:44|team30|OP1|0|1
T_0029639|50017454|2018-12-17 18:44:28|17-12-2018 19.30.17|team68|OP2|0|3
T_0029640|50033333|2018-07-11 22:34:40||team78|OP1|0|2
T_0029641|50004893|2018-12-10 04:48:17|10-12-2018 05.22.44|team30|OP2|0|1
T_0029642|50005386|2018-03-21 20:16:13|21/03/2018 21:03:36|team34|OP1|1|3
T_0029643|50005098|2018-05-15 00:12:30|15/05/2018 01:04:21|team33|OP1|0|1
T_0029644|50024931|2018-06-03 16:09:08|03/06/2018 16:50:19|team68|OP1|0|3
T_0029645|50012382|2018-07-01 06:13:43|01/07/2018 07:12:06|team28|OP1|0|1
T_0029646|50049295|2018-12-08 01:57:56|08-12-2018 02.29.27|team34|OP2|0|3
T_0029647|50006392|2018-10-14 14:39:55|14/10/2018 15:29:47|team90|OP1|0|3
T_0029648|50006876|2018-04-06 11:56:02|06-04-2018 12.52.08|team56|OP2|1|3
T_0029649|50042754|2018-10-09 15:58:41|09/10/2018 16:29:19|team90|OP1|0|1
T_0029650|50043984|2018-09-07 01:06:10|07/09/2018 01:37:36|team30|OP1|0|1
T_0029651|50008387|2018-09-29 12:14:04|29/09/2018 12:49:57|team34|OP1|0|1
T_0029652|50042241|2018-07-02 21:43:49|02/07/2018 22:19:35|team33|OP1|0|2
T_0029653|50034889|2018-11-07 10:54:12|07/11/2018 11:40:01|team28|OP1|0|2
T_0029654|50005291|2018-05-14 10:44:36|14/05/2018 11:37:43|team78|OP1|0|2
T_0029655|50042123|2018-08-18 22:21:55|18/08/2018 22:55:23|team48|OP1|0|3
T_0029656|50047932|2018-03-05 16:22:44|05-03-2018 17.17.27|team28|OP2|1|3
T_0029657|50011688|2018-11-07 10:12:53|07-11-2018 10.50.14|team34|OP2|0|2
T_0029658|50031539|2018-10-23 07:34:40|23-10-2018 08.32.21|team30|OP2|0|2
T_0029659|50049438|2018-03-30 00:33:42|30-03-2018 01.08.33|team56|OP2|0|1
T_0029660|50033953|2018-02-28 14:37:19|28-02-2018 15.09.42|team33|OP2|0|3
T_0029661|50015602|2018-09-03 03:01:31||team68|OP2|0|2
T_0029662|50030365|2018-12-08 13:24:33|08-12-2018 13.55.26|team56|OP2|1|3
T_0029663|50022029|2018-04-29 19:57:10|29-04-2018 20.57.04|team34|OP2|0|3
T_0029664|50014997|2018-02-20 06:50:31|20-02-2018 07.27.26|team68|OP2|0|3
T_0029665|50005636|2018-08-05 01:34:45|05-08-2018 02.05.08|team56|OP2|1|3
T_0029666|50001830|2018-10-07 12:37:56|07-10-2018 13.25.32|team56|OP2|0|2
